Тип модели;Тип зашумления;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.);Метрика по высоте;Метрика по уклону;Метрика по гор. кривизне;Метрика по верт. кривизне
inclined;_n_1;FPDEMS;15;[5, 6, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.055576;0.00093225803;2.4425246e-08;-9.878225e-13;1.007326314768773;5.6110277;0.056870673;0.5445366
inclined;_n_1;FPDEMS;15;[5, 7, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.06465;0.00092019426;2.1701206e-08;-9.308829e-13;1.171814563985254;6.126875;0.1219386;0.4363146
inclined;_n_1;FPDEMS;15;[5, 8, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.073124;0.0009088394;2.0082142e-08;-8.850736e-13;1.3253784149771852;6.612409;0.16061246;0.34924746
inclined;_n_1;FPDEMS;15;[5, 9, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.08112;0.00089807017;1.8750953e-08;-8.457678e-13;1.4702995458547574;7.0729017;0.19240999;0.27454105
inclined;_n_1;FPDEMS;15;[5, 10, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.088707;0.00088779564;1.7532983e-08;-8.1100084e-13;1.6078225083144382;7.5122414;0.22150308;0.20846143
inclined;_n_1;FPDEMS;15;[5, 11, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.095943;0.0008779456;1.653205e-08;-7.7986814e-13;1.7389844287699505;7.933428;0.24541192;0.14928922
inclined;_n_1;FPDEMS;15;[5, 12, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.119614;0.0008777849;7.784884e-08;-2.1789896e-12;2.1680090552467326;7.9403;1.219235;2.8085227
inclined;_n_1;FPDEMS;15;[5, 13, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.101936;0.0008728252;-7.90758e-09;-1.7472196e-13;1.8476061351672148;8.152377;0.82919055;1.0008789
inclined;_n_1;FPDEMS;15;[5, 14, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.116684;0.00085810793;1.0245972e-08;-7.3032666e-13;2.1149081828641108;8.781689;0.3955647;0.05512844
inclined;_n_1;FPDEMS;15;[5, 15, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.14072;0.0008574016;6.8182025e-08;-2.1413624e-12;2.5505704183887206;8.8118925;0.98832804;2.7370067
inclined;_n_1;FPDEMS;15;[5, 16, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.12248;0.00085264;-9.048611e-09;-1.3265779e-13;2.219934517693802;9.015496;0.85644585;1.0808281
inclined;_n_1;FPDEMS;15;[5, 17, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.137203;0.00083798374;9.054623e-09;-7.044631e-13;2.4868217148252083;9.6421995;0.42402193;0.005971037
inclined;_n_1;FPDEMS;15;[5, 18, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.139217;0.00084622623;2.059199e-08;-1.2659096e-12;2.523328564588261;9.28975;0.14843394;1.0730816
inclined;_n_1;FPDEMS;15;[5, 19, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.16532;0.0008338849;6.400876e-08;-2.0527e-12;2.9964656345287315;9.817467;0.888643;2.568491
inclined;_n_1;FPDEMS;15;[5, 20, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.160233;0.00083438616;2.1657762e-08;-7.813475e-13;2.904230525468292;9.796033;0.122976325;0.1521009
inclined;_n_1;FPDEMS;15;[5, 21, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.173714;0.0008177327;3.6568434e-08;-8.9156997e-13;3.14857750854145;10.508134;0.23318826;0.36159474
inclined;_n_1;FPDEMS;15;[5, 22, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.168236;0.000822447;2.2913406e-08;-7.975928e-13;3.049289939867694;10.306551;0.092983305;0.18297748
inclined;_n_1;FPDEMS;15;[5, 23, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.19502;0.00081224635;8.316513e-08;-2.223234e-12;3.534734243251011;10.742731;1.346223;2.8926156
inclined;_n_1;FPDEMS;15;[5, 24, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.19495;0.0008163364;1.8249374e-08;-1.158541e-12;3.5334896915545437;10.56784;0.20439099;0.869012
inclined;_n_1;FPDEMS;15;[5, 25, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.188225;0.00080569525;-6.548912e-08;8.262273e-13;3.411592767061624;11.022856;2.204615;2.9033284
inclined;_n_1;FPDEMS;15;[5, 26, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.203964;0.00081539067;5.72946e-08;-2.3189148e-12;3.696871672596387;10.60828;0.7282649;3.0744708
inclined;_n_1;FPDEMS;15;[5, 27, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.215416;0.00079360546;1.6565167e-08;-7.082269e-13;3.9044352388628334;11.539816;0.24462089;0.013124597
inclined;_n_1;FPDEMS;15;[5, 28, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.190834;0.0008044347;-6.756686e-08;8.312264e-13;3.4588857315273964;11.076757;2.2542453;2.9128296
inclined;_n_1;FPDEMS;15;[5, 29, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.220974;0.00078930205;5.7001973e-08;-2.1325361e-12;4.005174784515802;11.72383;0.72127515;2.720231
inclined;_n_1;FPDEMS;15;[5, 30, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.221558;0.00079299574;2.0344835e-08;-1.1998533e-12;4.015753473935778;11.565888;0.15433763;0.9475319
inclined;_n_1;FPDEMS;15;[5, 31, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.214443;0.00078259606;-6.526351e-08;8.378412e-13;3.8868040898295404;12.010579;2.1992261;2.925402
inclined;_n_1;FPDEMS;15;[5, 32, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.23054;0.0007926142;5.702143e-08;-2.361373e-12;4.1785823208903015;11.582203;0.7217399;3.1551688
inclined;_n_1;FPDEMS;15;[5, 33, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.198963;0.0007843414;-1.495508e-07;2.430621e-12;3.6062268240369892;11.935947;4.212559;5.9527116
inclined;_n_1;FPDEMS;15;[5, 34, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.187485;0.0007886111;-1.2433016e-07;4.840584e-13;3.398179265444139;11.753374;3.6101248;2.2529867
inclined;_n_1;FPDEMS;15;[5, 35, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.21604;0.00078442926;-1.2408075e-08;-1.2221522e-12;3.915774487652872;11.93219;0.9366918;0.9899142
inclined;_n_1;FPDEMS;15;[5, 36, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.218563;0.0007795735;2.7454695e-08;-1.1373068e-12;3.9614771916176026;12.139823;0.015492423;0.82865334
inclined;_n_1;FPDEMS;15;[5, 37, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.223335;0.0007737282;-4.9159762e-08;-2.4754209e-13;4.047973534522107;12.38977;1.8145629;0.8624737
inclined;_n_1;FPDEMS;15;[5, 38, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.182228;0.0007856319;-1.533545e-07;1.914101e-12;3.302901918903445;11.880767;4.3034163;4.97099
inclined;_n_1;FPDEMS;15;[5, 39, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.944827883826655;0.0010868657;6.8670666e-08;-1.2274587e-12;46.17685;0.00077700743;-1.7370516e-07;1.3441562e-12;3.2054120360134752;12.249549;4.7895236;3.8877275
inclined;_n_2;MeanFilter;3;-;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.00199023330652;0.0010300514;-7.1759794e-09;-3.2059866e-13;0.018036586636163764;0.34683332;0.424124;0.323939
inclined;_n_2;MedianFilter;3;;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.16489073881373;0.001051419;1.02183515e-08;1.1675653e-13;7.56821850518244;0.12513316;0.20702866;0.6960638
inclined;_n_2;ConservativeSmoothingFilter;3;-;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.77638046319942;0.001134907;-1.8373471e-07;-2.3431528e-13;2.0265629842619663;0.74110097;2.6277199;0.39735344
inclined;_n_2;MajorityFilter;3;-;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;44.316329702200385;0.0012736805;2.4305137e-07;-2.2106152e-12;15.258344382784822;2.1809514;2.698916;1.2841862
inclined;_n_2;OlympicFilter;3;-;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.887095307585184;0.0010480304;4.998335e-08;-1.1408302e-12;1.0232042945397875;0.1602907;0.2892707;0.373957
inclined;_n_2;AdaptiveFilter;3;0.1;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.9963358996986;0.0010320551;-1.969592e-08;-2.6285598e-13;0.03320608810697028;0.32604343;0.580383;0.3730695
inclined;_n_2;EdgePreservingMeanFilter;3;0.1;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.2;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.994034761700085;0.001032742;-1.0132964e-08;-3.5784266e-13;0.054060263713406075;0.31891698;0.46102956;0.29224986
inclined;_n_2;EdgePreservingMeanFilter;3;0.2;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.3;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.99038077477649;0.0010335098;1.4336491e-08;-4.9160724e-13;0.08717469883961367;0.31094983;0.15563095;0.17843594
inclined;_n_2;EdgePreservingMeanFilter;3;0.3;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.4;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.978958318346606;0.0010363929;5.023848e-09;-3.4804256e-13;0.19069126864089644;0.28103688;0.27186027;0.3005883
inclined;_n_2;EdgePreservingMeanFilter;3;0.4;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.5;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.98171972489576;0.0010409725;-2.5432946e-08;-7.9005365e-14;0.1656658867933062;0.23352039;0.6519857;0.5294993
inclined;_n_2;EdgePreservingMeanFilter;3;0.5;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.6;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.98113642371655;0.0010461364;-1.09163665e-07;2.187806e-13;0.17095208224554712;0.17994279;1.6970129;0.7828712
inclined;_n_2;EdgePreservingMeanFilter;3;0.6;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.7;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.953558397822086;0.0010534379;-1.2955539e-07;2.5022231e-13;0.4208792901110172;0.10418503;1.951518;0.8096235
inclined;_n_2;EdgePreservingMeanFilter;3;0.7;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.8;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.945725725565104;0.001057442;-1.3320856e-07;5.1974e-13;0.49186326535290187;0.062640265;1.9971125;1.0389433
inclined;_n_2;EdgePreservingMeanFilter;3;0.8;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;0.9;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.93865201527143;0.0010640685;-8.244479e-08;8.845691e-13;0.5559691106992237;0.006113042;1.3635397;1.3493592
inclined;_n_2;EdgePreservingMeanFilter;3;0.9;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.0;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.95839496307659;0.001078818;-1.1869747e-07;1.1540637e-12;0.3770476810486435;0.15914686;1.8160025;1.5786592
inclined;_n_2;EdgePreservingMeanFilter;3;1.0;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.1;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.958394106646324;0.001087029;-1.7164197e-07;3.5115246e-13;0.3770554424898236;0.24434051;2.4767926;0.8955001
inclined;_n_2;EdgePreservingMeanFilter;3;1.1;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.2;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.97740136022092;0.001096602;-1.0252577e-07;1.037317e-12;0.2048012777694042;0.34366506;1.6141665;1.4793249
inclined;_n_2;EdgePreservingMeanFilter;3;1.2;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.3;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.96785889818498;0.0011038078;-7.9004235e-07;4.66366e-13;0.29128030646895475;0.41842994;10.19493;0.9935298
inclined;_n_2;EdgePreservingMeanFilter;3;1.3;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.4;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.96784031809191;0.0011063992;-8.10224e-07;4.0807974e-13;0.29144868947071473;0.44531718;10.446813;0.9439369
inclined;_n_2;EdgePreservingMeanFilter;3;1.4;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.5;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.965930488014216;0.0011169384;-8.0501036e-07;-4.8304476e-13;0.3087566179149757;0.5546671;10.3817425;0.18572134
inclined;_n_2;EdgePreservingMeanFilter;3;1.5;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.6;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.93911494878507;0.0011206248;-8.1930955e-07;3.9824705e-13;0.5517737531006123;0.59291553;10.560208;0.93557066
inclined;_n_2;EdgePreservingMeanFilter;3;1.6;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.7;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.94077182202143;0.0011272993;-8.249862e-07;4.604759e-13;0.536758258397108;0.66216654;10.631058;0.9885183
inclined;_n_2;EdgePreservingMeanFilter;3;1.7;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.8;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.941055036973594;0.0011324141;-9.286336e-07;1.1209413e-12;0.5341916090477109;0.71523565;11.924662;1.5504769
inclined;_n_2;EdgePreservingMeanFilter;3;1.8;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;1.9;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.93740372227202;0.0011333965;-8.076023e-07;7.905422e-13;0.5672818270311891;0.7254288;10.414092;1.2693559
inclined;_n_2;EdgePreservingMeanFilter;3;1.9;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;AdaptiveFilter;3;2.0;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.934987030833526;0.0011336801;-8.0850225e-07;8.170686e-13;0.589183211336488;0.7283712;10.425324;1.2919261
inclined;_n_2;EdgePreservingMeanFilter;3;2.0;46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.89149464979682;0.0011243974;1.4341028e-07;-1.590577e-12;0.9833350406778125;0.6320579;1.4553144;0.7566252
inclined;_n_2;FPDEMS;3;[5, 2, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.955322;0.0009953514;4.3209074e-08;-1.4949828e-12;0.4048941519175437;0.7068651;0.20472224;0.6752887
inclined;_n_2;FPDEMS;3;[5, 3, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.97038;0.00097584387;6.325725e-08;-1.3529454e-12;0.2684428867520259;0.9092658;0.45493966;0.5544358
inclined;_n_2;FPDEMS;3;[5, 4, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.98262;0.0009599919;4.3230045e-08;-1.1595966e-12;0.15750493136409913;1.0737388;0.204984;0.38992447
inclined;_n_2;FPDEMS;3;[5, 5, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;45.993095;0.0009459506;2.8531748e-08;-1.0311862e-12;0.0625732936279674;1.2194245;0.021537341;0.28066617
inclined;_n_2;FPDEMS;3;[5, 6, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.002438;0.000933077;2.0694943e-08;-9.517453e-13;0.02209079261230451;1.3529953;0.07627233;0.21307369
inclined;_n_2;FPDEMS;3;[5, 7, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.011063;0.0009210581;1.6631386e-08;-8.9861045e-13;0.10025555332657758;1.4776978;0.1269888;0.16786376
inclined;_n_2;FPDEMS;3;[5, 8, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.01917;0.0009097258;1.4614287e-08;-8.5841474e-13;0.17371867429863877;1.595277;0.15216383;0.13366315
inclined;_n_2;FPDEMS;3;[5, 9, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.026855;0.00089896383;1.3021451e-08;-8.24131e-13;0.24337899842038146;1.706938;0.17204371;0.104492754
inclined;_n_2;FPDEMS;3;[5, 10, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.05157;0.00089835795;7.239649e-08;-2.2747392e-12;0.46736373290413874;1.7132244;0.5690048;1.3387463
inclined;_n_2;FPDEMS;3;[5, 11, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.06989;0.00089025404;8.408418e-08;-2.4808012e-12;0.6333731008607684;1.7973069;0.71487665;1.5140747
inclined;_n_2;FPDEMS;3;[5, 12, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.05373;0.0008840941;-4.386774e-08;1.5064779e-14;0.4869308512430502;1.8612195;0.88206685;0.6095391
inclined;_n_2;FPDEMS;3;[5, 13, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.085945;0.0008786821;5.6367032e-08;-2.1685537e-12;0.7788819367061356;1.9173719;0.3689442;1.2483982
inclined;_n_2;FPDEMS;3;[5, 14, 10];46.0;0.0010634793;2.6806111e-08;-7.0132154e-13;45.88965576765332;0.0011598598;-5.33169e-08;4.7397036e-13;46.10484;0.00087051815;6.821702e-08;-2.399803e-12;0.9501115076118385;2.0020776;0.51684165;1.445157
